param text length param detected 	param text length param detected 
encoding encoding found otherwise detect 	encoding encoding found otherwise detect 
russian character encoding available detect 	russian character encoding available detect 
windows koi iso mac cyrillic 	windows koi iso mac cyrillic 
ibm param text param text 	ibm param text param text 
length param detected encoding encoding 	length param detected encoding encoding 
found otherwise detect unicode character 	found otherwise detect unicode character 
encoding available detect utf utf 	encoding available detect utf utf 
utf param text param text 	utf param text param text 
length param detected encoding encoding 	length param detected encoding encoding 
found otherwise detect unicode character 	found otherwise detect unicode character 
encoding bom available detect utf 	encoding bom available detect utf 
utf utf param text param 	utf utf param text param 
text length param detected encoding encoding 	text length param detected encoding encoding 
found otherwise html init myhtml 	found otherwise html init myhtml 
structure param mchar obtained myhtml 	structure param mchar obtained myhtml 
see myhtml mchar function create 	see myhtml mchar function create 
manualy creates recommend use myhtml 	manualy creates recommend use myhtml 
mchar param node threads main 	mchar param node threads main 
unique created mchar manually know 	unique created mchar manually know 
take see myhtml mchar node 	take see myhtml mchar node 
param myhtml obtained myhtml node 	param myhtml obtained myhtml node 
see myhtml node function create 	see myhtml node function create 
manualy param data size size 	manualy param data size size 
want size successful otherwise increase 	want size successful otherwise increase 
current size myhtml param mchar 	current size myhtml param mchar 
see description myhtml init function 	see description myhtml init function 
param node see description myhtml 	param node see description myhtml 
init function param myhtml see 	init function param myhtml see 
description myhtml init function param 	description myhtml init function param 
data size size want myhtml 	data size size want myhtml 
size successful otherwise clean myhtml 	size successful otherwise clean myhtml 
reality data length equivalently myhtml 	reality data length equivalently myhtml 
length str param myhtml see 	length str param myhtml see 
description myhtml init function clean 	description myhtml init function clean 
myhtml equivalently memset str myhtml 	myhtml equivalently memset str myhtml 
param myhtml see description myhtml 	param myhtml see description myhtml 
init function release resources myhtml 	init function release resources myhtml 
param myhtml see description myhtml 	param myhtml see description myhtml 
init function param call free 	init function param call free 
function current destroy obj otherwise 	function current destroy obj otherwise 
current myhtml data myhtml param 	current myhtml data myhtml param 
myhtml see description myhtml init 	myhtml see description myhtml init 
function exists otherwise data length 	function exists otherwise data length 
myhtml param myhtml see description 	myhtml param myhtml see description 
myhtml init function data length 	myhtml init function data length 
data size myhtml param myhtml 	data size myhtml param myhtml 
see description myhtml init function 	see description myhtml init function 
data size data myhtml attention 	data size data myhtml attention 
attention attention assign allocated functions myhtml 	attention attention assign allocated functions myhtml 
data alloc myhtml data realloc 	data alloc myhtml data realloc 
obtained manually created mchar attention 	obtained manually created mchar attention 
chat allocated malloc realloc param 	chat allocated malloc realloc param 
myhtml see description myhtml init 	myhtml see description myhtml init 
function param data want assign 	function param data want assign 
assigned data successful otherwise data 	assigned data successful otherwise data 
size myhtml param myhtml see 	size myhtml param myhtml see 
description myhtml init function param 	description myhtml init function param 
size want assign assigned size 	size want assign assigned size 
data length myhtml param myhtml 	data length myhtml param myhtml 
see description myhtml init function 	see description myhtml init function 
param length want assign assigned 	param length want assign assigned 
length allocate data mchar param 	length allocate data mchar param 
mchar see description myhtml init 	mchar see description myhtml init 
function param node see description 	function param node see description 
myhtml init function param size 	myhtml init function param size 
want assign data successful otherwise 	want assign data successful otherwise 
allocate data mchar param mchar 	allocate data mchar param mchar 
see description myhtml init function 	see description myhtml init function 
param node see description myhtml 	param node see description myhtml 
init function param old data 	init function param old data 
param much data copied old 	param much data copied old 
data data param size data 	data data param size data 
successful otherwise release allocated data 	successful otherwise release allocated data 
param mchar see description myhtml 	param mchar see description myhtml 
init function param node see 	init function param node see 
description myhtml init function param 	description myhtml init function param 
data release data successful otherwise 	data release data successful otherwise 
html utils compare two ignoring 	html utils compare two ignoring 
param myhtml collection param count 	param myhtml collection param count 
nodes match otherwise index position 	nodes match otherwise index position 
compare two ignoring first characters 	compare two ignoring first characters 
param myhtml collection param count 	param myhtml collection param count 
nodes match otherwise index position 	nodes match otherwise index position 
myhtml api copyright alexander borisov 	myhtml api copyright alexander borisov 
licensed apache license version license may 	licensed apache license version license may 
use file compliance license may 	use file compliance license may 
obtain copy license http www 	obtain copy license http www 
apache licenses license unless required 	apache licenses license unless required 
applicable law agreed writing software 	applicable law agreed writing software 
distributed license distributed basis without 	distributed license distributed basis without 
warranties conditions kind either express 	warranties conditions kind either express 
implied see license specific language 	implied see license specific language 
governing permissions limitations license author 	governing permissions limitations license author 
lex borisov gmail alexander borisov 	lex borisov gmail alexander borisov 
file myhtml api fast html 	file myhtml api fast html 
parser threads possibility single mode 	parser threads possibility single mode 
posix threads dependencies https html 	posix threads dependencies https html 
spec whatwg specification encodings type 	spec whatwg specification encodings type 
html encoding future html encoding 	html encoding future html encoding 
custom future encoding basic tag 	custom future encoding basic tag 
ids myhtml statuses myhtml myhtml 	ids myhtml statuses myhtml myhtml 
options myhtml html basic structure 	options myhtml html basic structure 
create many times myhtml html 	create many times myhtml html 
secondary structure create many times 	secondary structure create many times 
html tag mchar structures html 	html tag mchar structures html 
structures myhtml collection html create 	structures myhtml collection html create 
html structure myhtml successful otherwise 	html structure myhtml successful otherwise 
allocating initialization resources html structure 	allocating initialization resources html structure 
param myhtml param work options 	param myhtml param work options 
many threads html options parse 	many threads html options parse 
mode separately param count depends 	mode separately param count depends 
choice work options param queue 	choice work options param queue 
size tokens dynamically increasing specified 	size tokens dynamically increasing specified 
number html status successful otherwise 	number html status successful otherwise 
error status clears queue threads 	error status clears queue threads 
resources param myhtml destroy html 	resources param myhtml destroy html 
structure param myhtml successful otherwise 	structure param myhtml successful otherwise 
html structure parsing html param 	html structure parsing html param 
previously created structure myhtml param 	previously created structure myhtml param 
input character encoding html encoding 	input character encoding html encoding 
utf html encoding param html param 	utf html encoding param html param 
html size input character encoding 	html size input character encoding 
decode utf html status successful 	decode utf html status successful 
otherwise error status parsing fragment 	otherwise error status parsing fragment 
html param previously created structure 	html param previously created structure 
myhtml param input character encoding 	myhtml param input character encoding 
html encoding utf html encoding 	html encoding utf html encoding 
param html param html size 	param html param html size 
param fragment root tag html 	param fragment root tag html 
tag div param fragment html 	tag div param fragment html 
html input character encoding decode 	html input character encoding decode 
utf html status successful otherwise 	utf html status successful otherwise 
error status parsing html single 	error status parsing html single 
mode matter said initialization html 	mode matter said initialization html 
param previously created structure myhtml 	param previously created structure myhtml 
param input character encoding html 	param input character encoding html 
encoding utf html encoding param 	encoding utf html encoding param 
html param html size input 	html param html size input 
character encoding decode utf html 	character encoding decode utf html 
status successful otherwise error status 	status successful otherwise error status 
parsing fragment html single mode 	parsing fragment html single mode 
matter said initialization html param 	matter said initialization html param 
previously created structure myhtml param 	previously created structure myhtml param 
input character encoding html encoding 	input character encoding html encoding 
utf html encoding param html 	utf html encoding param html 
param html size param fragment 	param html size param fragment 
root tag html tag div 	root tag html tag div 
param fragment html html input 	param fragment html html input 
character encoding decode utf html 	character encoding decode utf html 
status successful otherwise error status 	status successful otherwise error status 
parsing html chunk end parsing 	parsing html chunk end parsing 
call myhtml parse chunk end 	call myhtml parse chunk end 
function param myhtml param html 	function param myhtml param html 
param html size html status 	param html size html status 
successful otherwise error status parsing 	successful otherwise error status parsing 
chunk fragment html end parsing 	chunk fragment html end parsing 
call myhtml parse chunk end function 	call myhtml parse chunk end function 
param myhtml param html param 	param myhtml param html param 
html size param fragment root 	html size param fragment root 
tag html tag div param 	tag html tag div param 
fragment html html html status 	fragment html html html status 
successful otherwise error status parsing 	successful otherwise error status parsing 
html chunk single mode matter 	html chunk single mode matter 
said initialization html param myhtml 	said initialization html param myhtml 
param html param html size 	param html param html size 
html status successful otherwise error 	html status successful otherwise error 
status parsing chunk fragment html 	status parsing chunk fragment html 
single mode matter said initialization 	single mode matter said initialization 
html param myhtml param html 	html param myhtml param html 
param html size param fragment 	param html size param fragment 
root tag html tag div 	root tag html tag div 
param fragment html html html 	param fragment html html html 
status successful otherwise error status 	status successful otherwise error status 
end parsing html chunks param 	end parsing html chunks param 
myhtml html status successful otherwise 	myhtml html status successful otherwise 
error status html create html 	error status html create html 
structure myhtml successful otherwise allocating 	structure myhtml successful otherwise allocating 
initialization resources html structure param 	initialization resources html structure param 
myhtml param workmyhtml html status 	myhtml param workmyhtml html status 
successful otherwise error status clears 	successful otherwise error status clears 
resources parsing param myhtml child 	resources parsing param myhtml child 
node node children already exists 	node node children already exists 
added last param myhtml param 	added last param myhtml param 
myhtml node node child node 	myhtml node node child node 
param myhtml node node adds 	param myhtml node node adds 
node immediately existing node param 	node immediately existing node param 
myhtml param myhtml node node 	myhtml param myhtml node node 
param myhtml node node node 	param myhtml node node node 
immediately existing node param myhtml 	immediately existing node param myhtml 
param myhtml node node param 	param myhtml node node param 
myhtml node node destroy html 	myhtml node node destroy html 
structure param myhtml successful otherwise 	structure param myhtml successful otherwise 
html structure myhtml myhtml param myhtml 	html structure myhtml myhtml param myhtml 
myhtml exists otherwise myhtml tag 	myhtml exists otherwise myhtml tag 
myhtml param myhtml myhtml tag 	myhtml param myhtml myhtml tag 
exists otherwise myhtml tag index 	exists otherwise myhtml tag index 
myhtml param myhtml myhtml tag 	myhtml param myhtml myhtml tag 
index exists otherwise document root 	index exists otherwise document root 
param myhtml myhtml node successful 	param myhtml myhtml node successful 
otherwise node html document html 	otherwise node html document html 
root html document param myhtml 	root html document param myhtml 
myhtml node successful otherwise node 	myhtml node successful otherwise node 
body document html body param 	body document html body param 
myhtml myhtml node successful otherwise 	myhtml myhtml node successful otherwise 
mchar param myhtml mchar exists 	mchar param myhtml mchar exists 
otherwise node main mchar param 	otherwise node main mchar param 
myhtml size node print node 	myhtml size node print node 
print including current node param 	print including current node param 
myhtml param myhtml node param 	myhtml param myhtml node param 
file handle example use stdout 	file handle example use stdout 
param tab increment pretty print 	param tab increment pretty print 
print node print excluding current 	print node print excluding current 
node param myhtml param myhtml 	node param myhtml param myhtml 
node param file handle example 	node param file handle example 
use stdout param tab increment 	use stdout param tab increment 
pretty print print node param 	pretty print print node param 
myhtml param myhtml node param 	myhtml param myhtml node param 
file handle example use stdout 	file handle example use stdout 
html node first begin node 	html node first begin node 
param myhtml myhtml node successful 	param myhtml myhtml node successful 
otherwise nodes tag param myhtml 	otherwise nodes tag param myhtml 
param myhtml collection creates collection 	param myhtml collection creates collection 
param tag param status operation 	param tag param status operation 
myhtml collection successful otherwise nodes 	myhtml collection successful otherwise nodes 
tag name param myhtml param 	tag name param myhtml param 
myhtml collection creates collection param 	myhtml collection creates collection param 
tag name param tag name 	tag name param tag name 
length param status operation myhtml 	length param status operation myhtml 
collection successful otherwise next sibling node 	collection successful otherwise next sibling node 
param myhtml node myhtml node 	param myhtml node myhtml node 
exists otherwise previous sibling node 	exists otherwise previous sibling node 
param myhtml node myhtml node 	param myhtml node myhtml node 
exists otherwise parent node param 	exists otherwise parent node param 
myhtml node myhtml node exists 	myhtml node myhtml node exists 
otherwise child first child node 	otherwise child first child node 
param myhtml node myhtml node 	param myhtml node myhtml node 
exists otherwise last child node 	exists otherwise last child node 
param myhtml node myhtml node 	param myhtml node myhtml node 
exists otherwise create node param 	exists otherwise create node param 
myhtml param tag see myhtml 	myhtml param tag see myhtml 
tags param myhtml myhtml node 	tags param myhtml myhtml node 
successful otherwise release allocated resources 	successful otherwise release allocated resources 
param myhtml param myhtml node 	param myhtml param myhtml node 
node param myhtml param myhtml 	node param myhtml param myhtml 
node myhtml node successful otherwise 	node myhtml node successful otherwise 
node release allocated resources param 	node release allocated resources param 
myhtml param myhtml node nodes 	myhtml param myhtml node nodes 
recursively release allocated resources param 	recursively release allocated resources param 
myhtml param myhtml node appropriate 	myhtml param myhtml node appropriate 
place inserting node insertion validation 	place inserting node insertion validation 
insert node table node node 	insert node table node node 
inserted table node param myhtml 	inserted table node param myhtml 
param target node param insertion 	param target node param insertion 
node insertion node successful otherwise 	node insertion node successful otherwise 
append target node last child 	append target node last child 
insertion without validation param myhtml 	insertion without validation param myhtml 
param target node param insertion 	param target node param insertion 
node insertion node successful otherwise 	node insertion node successful otherwise 
append sibling node target node 	append sibling node target node 
insertion without validation param myhtml 	insertion without validation param myhtml 
param target node param insertion 	param target node param insertion 
node insertion node successful otherwise 	node insertion node successful otherwise 
append sibling node target node 	append sibling node target node 
insertion without validation param myhtml 	insertion without validation param myhtml 
param target node param insertion node 	param target node param insertion node 
insertion node successful otherwise text 	insertion node successful otherwise text 
node convert character encoding param 	node convert character encoding param 
myhtml param target node param 	myhtml param target node param 
text param text length param 	text param text length param 
character encoding myhtml successful otherwise 	character encoding myhtml successful otherwise 
text node convert character encoding 	text node convert character encoding 
param myhtml param target node 	param myhtml param target node 
param text param text length 	param text param text length 
param character encoding myhtml successful 	param character encoding myhtml successful 
otherwise node param myhtml node 	otherwise node param myhtml node 
myhtml node tag param myhtml 	myhtml node tag param myhtml 
node myhtml tag tag name 	node myhtml tag tag name 
tag param myhtml param tag 	tag param myhtml param tag 
param optional name length exists 	param optional name length exists 
otherwise tag name param myhtml 	otherwise tag name param myhtml 
param tag name param tag 	param tag name param tag 
name length tag node self 	name length tag node self 
closing flag param myhtml node 	closing flag param myhtml node 
first attribute node param myhtml 	first attribute node param myhtml 
node myhtml attr exists otherwise 	node myhtml attr exists otherwise 
last attribute node param myhtml 	last attribute node param myhtml 
node myhtml attr exists otherwise 	node myhtml attr exists otherwise 
text node html tag text 	text node html tag text 
html tag comment tags param 	html tag comment tags param 
myhtml node param optional text 	myhtml node param optional text 
length exists otherwise myhtml node 	length exists otherwise myhtml node 
param myhtml node myhtml exists 	param myhtml node myhtml exists 
otherwise html attribute next sibling 	otherwise html attribute next sibling 
attribute one node param myhtml 	attribute one node param myhtml 
attr myhtml attr exists otherwise 	attr myhtml attr exists otherwise 
previous sibling attribute one node 	previous sibling attribute one node 
param myhtml attr myhtml attr 	param myhtml attr myhtml attr 
exists otherwise attribute param myhtml 	exists otherwise attribute param myhtml 
attr myhtml attribute name key 	attr myhtml attribute name key 
param myhtml attr param optional 	param myhtml attr param optional 
name length exists otherwise attribute param 	name length exists otherwise attribute param 
myhtml attr param optional length 	myhtml attr param optional length 
exists otherwise attribute key param 	exists otherwise attribute key param 
myhtml node param attr key 	myhtml node param attr key 
name param attr key name 	name param attr key name 
length myhtml attr exists otherwise 	length myhtml attr exists otherwise 
added attribute node param myhtml 	added attribute node param myhtml 
param myhtml node param attr 	param myhtml node param attr 
key name param attr key 	key name param attr key 
name length param attr name 	name length param attr name 
param attr name length param 	param attr name length param 
character encoding html encoding utf 	character encoding html encoding utf 
html encoding created myhtml attr 	html encoding created myhtml attr 
successful otherwise attribute reference release 	successful otherwise attribute reference release 
resources param myhtml node param 	resources param myhtml node param 
myhtml attr myhtml attr successful 	myhtml attr myhtml attr successful 
otherwise attribute key reference release 	otherwise attribute key reference release 
resources param myhtml node param 	resources param myhtml node param 
attr key name param attr 	attr key name param attr 
key name length myhtml attr 	key name length myhtml attr 
successful otherwise attribute release allocated 	successful otherwise attribute release allocated 
resources param myhtml param myhtml 	resources param myhtml param myhtml 
node param myhtml attr release 	node param myhtml attr release 
allocated resources param myhtml param 	allocated resources param myhtml param 
myhtml attr myhtml attr successful 	myhtml attr myhtml attr successful 
otherwise html tag index create 	otherwise html tag index create 
tag index structure param myhtml 	tag index structure param myhtml 
tag myhtml tag index successful 	tag myhtml tag index successful 
otherwise allocating initialization resources tag 	otherwise allocating initialization resources tag 
index structure param myhtml tag 	index structure param myhtml tag 
param myhtml tag index html 	param myhtml tag index html 
status successful otherwise error status 	status successful otherwise error status 
clears tag index param myhtml 	clears tag index param myhtml 
tag param myhtml tag index 	tag param myhtml tag index 
free allocated resources param myhtml 	free allocated resources param myhtml 
tag param myhtml tag index 	tag param myhtml tag index 
successful otherwise myhtml tag index structure 	successful otherwise myhtml tag index structure 
adds myhtml node tag index 	adds myhtml node tag index 
param myhtml tag param myhtml 	param myhtml tag param myhtml 
tag index param myhtml node 	tag index param myhtml node 
html status successful otherwise error 	html status successful otherwise error 
status root tag index initial 	status root tag index initial 
entry tag contains statistics items 	entry tag contains statistics items 
tag param myhtml tag index 	tag param myhtml tag index 
param myhtml tag myhtml tag 	param myhtml tag myhtml tag 
index entry successful otherwise first 	index entry successful otherwise first 
index node tag param myhtml 	index node tag param myhtml 
tag index param myhtml tag 	tag index param myhtml tag 
myhtml tag index node exists 	myhtml tag index node exists 
otherwise last index node tag 	otherwise last index node tag 
param myhtml tag index param 	param myhtml tag index param 
myhtml tag myhtml tag index 	myhtml tag myhtml tag index 
node exists otherwise next index 	node exists otherwise next index 
node tag index node param 	node tag index node param 
myhtml tag index node myhtml 	myhtml tag index node myhtml 
tag index node exists otherwise 	tag index node exists otherwise 
previous index node tag index 	previous index node tag index 
node param myhtml tag index 	node param myhtml tag index 
node myhtml tag index node 	node myhtml tag index node 
exists otherwise myhtml node myhtml 	exists otherwise myhtml node myhtml 
tag index node param myhtml 	tag index node param myhtml 
tag index node myhtml node 	tag index node myhtml node 
exists otherwise count elements index 	exists otherwise count elements index 
tag param myhtml tag index 	tag param myhtml tag index 
param tag count elements html 	param tag count elements html 
collection create collection param list 	collection create collection param list 
size param optional status operation 	size param optional status operation 
myhtml collection successful otherwise clears 	myhtml collection successful otherwise clears 
collection param myhtml collection destroy 	collection param myhtml collection destroy 
allocated resources param myhtml collection 	allocated resources param myhtml collection 
successful otherwise myhtml collection structure 	successful otherwise myhtml collection structure 
check size length increase necessary 	check size length increase necessary 
param myhtml collection param count nodes 	param myhtml collection param count nodes 
successful otherwise myhtml collection structure 	successful otherwise myhtml collection structure 
html encoding character encoding input 	html encoding character encoding input 
stream param myhtml param input 	stream param myhtml param input 
character encoding successful otherwise myhtml 	character encoding successful otherwise myhtml 
collection structure character encoding current 	collection structure character encoding current 
stream param myhtml myhtml encoding 	stream param myhtml myhtml encoding 
convert unicode codepoint utf param 	convert unicode codepoint utf param 
codepoint param data characters minimum 	codepoint param data characters minimum 
data length bytes maximum data 	data length bytes maximum data 
length must always available bytes 	length must always available bytes 
size character convert unicode codepoint 	size character convert unicode codepoint 
utf advise use utf use 	utf advise use utf use 
utf happy param codepoint param 	utf happy param codepoint param 
data characters data length bytes 	data characters data length bytes 
data length must always available 	data length must always available 
bytes size character detect character 	bytes size character detect character 
encoding available detect utf utf 	encoding available detect utf utf 
utf russians windows koi iso 	utf russians windows koi iso 
mac cyrillic ibm progress param 	mac cyrillic ibm progress param 
text param text length param 	text param text length param 
detected encoding encoding found otherwise 	detected encoding encoding found otherwise 
detect russian character encoding available 	detect russian character encoding available 
detect windows koi iso mac 	detect windows koi iso mac 
cyrillic ibm param text param 	cyrillic ibm param text param 
text length param detected encoding 	text length param detected encoding 
encoding found otherwise detect unicode 	encoding found otherwise detect unicode 
character encoding available detect utf 	character encoding available detect utf 
utf utf param text param 	utf utf param text param 
text length param detected encoding 	text length param detected encoding 
encoding found otherwise detect unicode 	encoding found otherwise detect unicode 
character encoding bom available detect 	character encoding bom available detect 
utf utf utf param text 	utf utf utf param text 
param text length param detected 	param text length param detected 
encoding encoding found otherwise html 	encoding encoding found otherwise html 
init myhtml structure param mchar 	init myhtml structure param mchar 
obtained myhtml see myhtml mchar function 	obtained myhtml see myhtml mchar function 
create manualy creates recommend use 	create manualy creates recommend use 
myhtml mchar param node threads 	myhtml mchar param node threads 
main unique created mchar manually 	main unique created mchar manually 
know take see myhtml mchar 	know take see myhtml mchar 
node param myhtml obtained myhtml 	node param myhtml obtained myhtml 
node see myhtml node function 	node see myhtml node function 
create manualy param data size 	create manualy param data size 
size want size successful otherwise 	size want size successful otherwise 
increase current size myhtml param 	increase current size myhtml param 
mchar see description myhtml init 	mchar see description myhtml init 
function param node see description 	function param node see description 
myhtml init function param myhtml 	myhtml init function param myhtml 
see description myhtml init function 	see description myhtml init function 
param data size size want 	param data size size want 
myhtml size successful otherwise clean 	myhtml size successful otherwise clean 
myhtml reality data length equivalently 	myhtml reality data length equivalently 
myhtml length str param myhtml 	myhtml length str param myhtml 
see description myhtml init function 	see description myhtml init function 
clean myhtml equivalently memset str 	clean myhtml equivalently memset str 
myhtml param myhtml see description 	myhtml param myhtml see description 
myhtml init function release resources 	myhtml init function release resources 
myhtml param myhtml see description 	myhtml param myhtml see description 
myhtml init function param call 	myhtml init function param call 
free function current destroy obj 	free function current destroy obj 
otherwise current myhtml data myhtml 	otherwise current myhtml data myhtml 
param myhtml see description myhtml 	param myhtml see description myhtml 
init function exists otherwise data 	init function exists otherwise data 
length myhtml param myhtml see 	length myhtml param myhtml see 
description myhtml init function data 	description myhtml init function data 
length data size myhtml param 	length data size myhtml param 
myhtml see description myhtml init 	myhtml see description myhtml init 
function data size data myhtml 	function data size data myhtml 
attention attention attention assign allocated 	attention attention attention assign allocated 
functions myhtml data alloc myhtml 	functions myhtml data alloc myhtml 
data realloc obtained manually created 	data realloc obtained manually created 
mchar attention chat allocated malloc realloc 	mchar attention chat allocated malloc realloc 
param myhtml see description myhtml 	param myhtml see description myhtml 
init function param data want 	init function param data want 
assign assigned data successful otherwise 	assign assigned data successful otherwise 
data size myhtml param myhtml 	data size myhtml param myhtml 
see description myhtml init function 	see description myhtml init function 
param size want assign assigned 	param size want assign assigned 
size data length myhtml param 	size data length myhtml param 
myhtml see description myhtml init 	myhtml see description myhtml init 
function param length want assign 	function param length want assign 
assigned length allocate data mchar 	assigned length allocate data mchar 
param mchar see description myhtml 	param mchar see description myhtml 
init function param node see 	init function param node see 
description myhtml init function param 	description myhtml init function param 
size want assign data successful 	size want assign data successful 
otherwise allocate data mchar param 	otherwise allocate data mchar param 
mchar see description myhtml init 	mchar see description myhtml init 
function param node see description 	function param node see description 
myhtml init function param old 	myhtml init function param old 
data param much data copied 	data param much data copied 
old data data param size 	old data data param size 
data successful otherwise release allocated 	data successful otherwise release allocated 
data param mchar see description 	data param mchar see description 
myhtml init function param node 	myhtml init function param node 
see description myhtml init function 	see description myhtml init function 
param data release data successful 	param data release data successful 
otherwise html utils compare two 	otherwise html utils compare two 
ignoring param myhtml collection param 	ignoring param myhtml collection param 
count nodes match otherwise index 	count nodes match otherwise index 
position compare two ignoring first 	position compare two ignoring first 
characters param myhtml collection param 	characters param myhtml collection param 
count nodes match otherwise index 	count nodes match otherwise index 
position myhtml api api encodingh 	position myhtml api api encodingh 
first second third result result 	first second third result result 
aux flag res copyright alexander 	aux flag res copyright alexander 
borisov licensed apache license version 	borisov licensed apache license version 
license may use file compliance license 	license may use file compliance license 
may obtain copy license http 	may obtain copy license http 
www apache licenses license unless 	www apache licenses license unless 
required applicable law agreed writing 	required applicable law agreed writing 
software distributed license distributed basis 	software distributed license distributed basis 
without warranties conditions kind either 	without warranties conditions kind either 
express implied see license specific 	express implied see license specific 
language governing permissions limitations license 	language governing permissions limitations license 
author lex borisov gmail alexander 	author lex borisov gmail alexander 
borisov html encoding clean myhtml 	borisov html encoding clean myhtml 
encoding result use function text 	encoding result use function text 
decode param myhtml encoding result 	decode param myhtml encoding result 
api encoding copyright alexander borisov 	api encoding copyright alexander borisov 
licensed apache license version license 	licensed apache license version license 
may use file compliance license 	may use file compliance license 
may obtain copy license http 	may obtain copy license http 
www apache licenses license unless 	www apache licenses license unless 
required applicable law agreed writing 	required applicable law agreed writing 
software distributed license distributed basis 	software distributed license distributed basis 
without warranties conditions kind either 	without warranties conditions kind either 
express implied see license specific 	express implied see license specific 
language governing permissions limitations license 	language governing permissions limitations license 
author lex borisov gmail alexander 	author lex borisov gmail alexander 
borisov html encoding clean myhtml 	borisov html encoding clean myhtml 
encoding result use function text 	encoding result use function text 
decode param myhtml encoding result 	decode param myhtml encoding result 
api encoding first second third 	api encoding first second third 
result result aux flag res 	result result aux flag res 
copyright alexander borisov licensed apache 	copyright alexander borisov licensed apache 
license version license may use 	license version license may use 
file compliance license may obtain 	file compliance license may obtain 
copy license http www apache 	copy license http www apache 
licenses license unless required applicable 	licenses license unless required applicable 
law agreed writing software distributed 	law agreed writing software distributed 
license distributed basis without warranties 	license distributed basis without warranties 
conditions kind either express implied 	conditions kind either express implied 
see license specific language governing permissions 	see license specific language governing permissions 
limitations license author lex borisov 	limitations license author lex borisov 
gmail alexander borisov html encoding 	gmail alexander borisov html encoding 
clean myhtml encoding result use 	clean myhtml encoding result use 
function text decode param myhtml 	function text decode param myhtml 
encoding result api encoding copyright 	encoding result api encoding copyright 
alexander borisov licensed apache license 	alexander borisov licensed apache license 
version license may use file 	version license may use file 
compliance license may obtain copy 	compliance license may obtain copy 
license http www apache licenses 	license http www apache licenses 
license unless required applicable law 	license unless required applicable law 
agreed writing software distributed license 	agreed writing software distributed license 
distributed basis without warranties conditions 	distributed basis without warranties conditions 
kind either express implied see 	kind either express implied see 
license specific language governing permissions 	license specific language governing permissions 
limitations license author lex borisov 	limitations license author lex borisov 
gmail alexander borisov html encoding 	gmail alexander borisov html encoding 
clean myhtml encoding result use 	clean myhtml encoding result use 
function text decode param myhtml 	function text decode param myhtml 
encoding result api encoding api 	encoding result api encoding api 
encodingh first second third result 	encodingh first second third result 
result aux flag res copyright 	result aux flag res copyright 
alexander borisov licensed apache license 	alexander borisov licensed apache license 
version license may use file 	version license may use file 
compliance license may obtain copy 	compliance license may obtain copy 
license http www apache licenses 	license http www apache licenses 
license unless required applicable law 	license unless required applicable law 
agreed writing software distributed license 	agreed writing software distributed license 
distributed basis without warranties conditions 	distributed basis without warranties conditions 
kind either express implied see 	kind either express implied see 
license specific language governing permissions 	license specific language governing permissions 
limitations license author lex borisov 	limitations license author lex borisov 
gmail alexander borisov html encoding 	gmail alexander borisov html encoding 
clean myhtml encoding result use 	clean myhtml encoding result use 
function text decode param myhtml 	function text decode param myhtml 
encoding result api encoding copyright 	encoding result api encoding copyright 
alexander borisov licensed apache license version 	alexander borisov licensed apache license version 
license may use file compliance 	license may use file compliance 
license may obtain copy license 	license may obtain copy license 
http www apache licenses license 	http www apache licenses license 
unless required applicable law agreed 	unless required applicable law agreed 
writing software distributed license distributed 	writing software distributed license distributed 
basis without warranties conditions kind 	basis without warranties conditions kind 
either express implied see license 	either express implied see license 
specific language governing permissions limitations 	specific language governing permissions limitations 
license author lex borisov gmail 	license author lex borisov gmail 
alexander borisov html encoding clean 	alexander borisov html encoding clean 
myhtml encoding result use function 	myhtml encoding result use function 
text decode param myhtml encoding 	text decode param myhtml encoding 
result api encoding first second 	result api encoding first second 
third result result aux flag 	third result result aux flag 
res copyright alexander borisov licensed 	res copyright alexander borisov licensed 
apache license version license may 	apache license version license may 
use file compliance license may 	use file compliance license may 
obtain copy license http www 	obtain copy license http www 
apache licenses license unless required 	apache licenses license unless required 
applicable law agreed writing software 	applicable law agreed writing software 
distributed license distributed basis without 	distributed license distributed basis without 
warranties conditions kind either express 	warranties conditions kind either express 
implied see license specific language 	implied see license specific language 
governing permissions limitations license author 	governing permissions limitations license author 
lex borisov gmail alexander borisov 	lex borisov gmail alexander borisov 
html encoding clean myhtml encoding 	html encoding clean myhtml encoding 
result use function text decode 	result use function text decode 
param myhtml encoding result api 	param myhtml encoding result api 
encoding copyright alexander borisov licensed 	encoding copyright alexander borisov licensed 
apache license version license may 	apache license version license may 
use file compliance license may 	use file compliance license may 
obtain copy license http www 	obtain copy license http www 
apache licenses license unless required 	apache licenses license unless required 
applicable law agreed writing software 	applicable law agreed writing software 
distributed license distributed basis without 	distributed license distributed basis without 
warranties conditions kind either express implied 	warranties conditions kind either express implied 
see license specific language governing 	see license specific language governing 
permissions limitations license author lex 	permissions limitations license author lex 
borisov gmail alexander borisov html 	borisov gmail alexander borisov html 
encoding clean myhtml encoding result 	encoding clean myhtml encoding result 
use function text decode param 	use function text decode param 
myhtml encoding result api encoding 	myhtml encoding result api encoding 
attributes high levelc argc argv 	attributes high levelc argc argv 
html myhtml tag index index 	html myhtml tag index index 
node node attr gets attr 	node node attr gets attr 
attr myhtml create myhtml init 	attr myhtml create myhtml init 
