xlo ylo 	xlo ylo 
interleaved 	interleaved 
range lat 	range lat 
range range 	range range 
lat range 	lat range 
longitude latitude 	longitude latitude 
step hash 	step hash 
lat 	lat 
offset offset 	offset offset 
longitude latitude 	longitude latitude 
step hash 	step hash 
longitude latitude 	longitude latitude 
step hash 	step hash 
range 	range 
lat range 	lat range 
hash area 	hash area 
step hash 	step hash 
sep lat 	sep lat 
scale scale 	scale scale 
ilato 	ilato 
ilono hash 	ilono hash 
area hash 	area hash 
area area 	area area 
hash area 	hash area 
hash hash 	hash hash 
hash 	hash 
hash neighbors 	hash neighbors 
rangepiszero rangepiszero 	rangepiszero rangepiszero 
interleave geohash 	interleave geohash 
coord range 	coord range 
geohash encode 	geohash encode 
geohash 	geohash 
encode type 	encode type 
hashiszero rangeiszero 	hashiszero rangeiszero 
rangeiszero deinterleave 	rangeiszero deinterleave 
geohash coord 	geohash coord 
range geohash 	range geohash 
decode 	decode 
geohash decode 	geohash decode 
type geohash 	type geohash 
decode type 	decode type 
geohash decode 	geohash decode 
area lat 	area lat 
geohash 	geohash 
decode lat 	decode lat 
type geohash 	type geohash 
move geohash 	move geohash 
move geohash 	move geohash 
move geohash 	move geohash 
move 	move 
geohash move 	geohash move 
geohash move 	geohash move 
geohash move 	geohash move 
geohash move 	geohash move 
geohash move 	geohash move 
geohash 	geohash 
move geohash 	move geohash 
move geohash 	move geohash 
move geohash 	move geohash 
move geohash 	move geohash 
move geohash 	move geohash 
move 	move 
geohash move 	geohash move 
copyright yinqiwen 	copyright yinqiwen 
yinqiwen gmail 	yinqiwen gmail 
copyright matt 	copyright matt 
stancliff matt 	stancliff matt 
genges 	genges 
copyright salvatore 	copyright salvatore 
sanfilippo antirez 	sanfilippo antirez 
gmail rights 	gmail rights 
reserved redistribution 	reserved redistribution 
use source 	use source 
binary 	binary 
forms without 	forms without 
modification permitted 	modification permitted 
provided following 	provided following 
conditions met 	conditions met 
redistributions source 	redistributions source 
code 	code 
must retain 	must retain 
copyright notice 	copyright notice 
list conditions 	list conditions 
following disclaimer 	following disclaimer 
redistributions binary 	redistributions binary 
form 	form 
must reproduce 	must reproduce 
copyright notice 	copyright notice 
list conditions 	list conditions 
following disclaimer 	following disclaimer 
documentation materials 	documentation materials 
provided 	provided 
distribution neither 	distribution neither 
name redis 	name redis 
names contributors 	names contributors 
may used 	may used 
endorse promote 	endorse promote 
products 	products 
derived software 	derived software 
without specific 	without specific 
prior written 	prior written 
permission software 	permission software 
provided copyright 	provided copyright 
holders 	holders 
contributors express 	contributors express 
implied warranties 	implied warranties 
including limited 	including limited 
implied warranties 	implied warranties 
merchantability fitness 	merchantability fitness 
particular 	particular 
purpose disclaimed 	purpose disclaimed 
shall copyright 	shall copyright 
owner contributors 	owner contributors 
liable direct 	liable direct 
indirect incidental 	indirect incidental 
special 	special 
exemplary consequential 	exemplary consequential 
damages including 	damages including 
limited procurement 	limited procurement 
substitute goods 	substitute goods 
services loss 	services loss 
use 	use 
data profits 	data profits 
business interruption 	business interruption 
however caused 	however caused 
theory liability 	theory liability 
whether contract 	whether contract 
strict 	strict 
liability tort 	liability tort 
including negligence 	including negligence 
otherwise arising 	otherwise arising 
way use 	way use 
software even 	software even 
advised 	advised 
possibility damage 	possibility damage 
hashing works 	hashing works 
like divide 	like divide 
world buckets 	world buckets 
label 	label 
one interleave 	one interleave 
lower bits 	lower bits 
bits even 	bits even 
positions bits 	positions bits 
odd must 	odd must 
initially 	initially 
less https 	less https 
graphics stanford 	graphics stanford 
edu seander 	edu seander 
bithacks html 	bithacks html 
interleave bmn 	interleave bmn 
reverse 	reverse 
interleave process 	interleave process 
derived http 	derived http 
stackoverflow questions 	stackoverflow questions 
constraints epsg 	constraints epsg 
epsg osgeo 	epsg osgeo 
geocode 	geocode 
north south 	north south 
pole check 	pole check 
basic arguments 	basic arguments 
sanity error 	sanity error 
trying index 	trying index 
outside 	outside 
supported constraints 	supported constraints 
convert point 	convert point 
step size 	step size 
hash lat 	hash lat 
lat part 	lat part 
deinterleaved 	deinterleaved 
hash shift 	hash shift 
part hash 	part hash 
divide step 	divide step 
coordinate multiply 	coordinate multiply 
times scale 	times scale 
min 	min 
absolute coordinate 	absolute coordinate 
geohash.h range 	geohash.h range 
lat range 	lat range 
range lat 	range lat 
range longitude 	range longitude 
latitude 	latitude 
step hash 	step hash 
longitude latitude 	longitude latitude 
step hash 	step hash 
longitude latitude 	longitude latitude 
step hash 	step hash 
range 	range 
lat range 	lat range 
hash area 	hash area 
hash area 	hash area 
hash area 	hash area 
area hash 	area hash 
hash 	hash 
hash hash 	hash hash 
neighbors copyright 	neighbors copyright 
yinqiwen yinqiwen 	yinqiwen yinqiwen 
gmail copyright 	gmail copyright 
matt stancliff 	matt stancliff 
matt 	matt 
genges copyright 	genges copyright 
salvatore sanfilippo 	salvatore sanfilippo 
antirez gmail 	antirez gmail 
rights reserved 	rights reserved 
redistribution use 	redistribution use 
source 	source 
binary forms 	binary forms 
without modification 	without modification 
permitted provided 	permitted provided 
following conditions 	following conditions 
met redistributions 	met redistributions 
source 	source 
code must 	code must 
retain copyright 	retain copyright 
notice list 	notice list 
conditions following 	conditions following 
disclaimer redistributions 	disclaimer redistributions 
binary 	binary 
form must 	form must 
reproduce copyright 	reproduce copyright 
notice list 	notice list 
conditions following 	conditions following 
disclaimer documentation 	disclaimer documentation 
materials 	materials 
provided distribution 	provided distribution 
neither name 	neither name 
redis names 	redis names 
contributors may 	contributors may 
used endorse 	used endorse 
promote 	promote 
products derived 	products derived 
software without 	software without 
specific prior 	specific prior 
written permission 	written permission 
software provided 	software provided 
copyright 	copyright 
holders contributors 	holders contributors 
express implied 	express implied 
warranties including 	warranties including 
limited implied 	limited implied 
warranties merchantability 	warranties merchantability 
fitness 	fitness 
particular purpose 	particular purpose 
disclaimed shall 	disclaimed shall 
copyright owner 	copyright owner 
contributors liable 	contributors liable 
direct indirect 	direct indirect 
incidental 	incidental 
special exemplary 	special exemplary 
consequential damages 	consequential damages 
including limited 	including limited 
procurement substitute 	procurement substitute 
goods services 	goods services 
loss 	loss 
use data 	use data 
profits business 	profits business 
interruption however 	interruption however 
caused theory 	caused theory 
liability whether 	liability whether 
contract 	contract 
strict liability 	strict liability 
tort including 	tort including 
negligence otherwise 	negligence otherwise 
arising way 	arising way 
use software 	use software 
even 	even 
advised possibility 	advised possibility 
damage bits 	damage bits 
limits epsg 	limits epsg 
epsg osgeo 	epsg osgeo 
success failed 	success failed 
geohash 	geohash 
geohash helperc 	geohash helperc 
deg rad 	deg rad 
earth radius 	earth radius 
meters mercator 	meters mercator 
max mercator 	max mercator 
min 	min 
ang ang 	ang ang 
range meters 	range meters 
lat step 	lat step 
longitude latitude 	longitude latitude 
radius meters 	radius meters 
bounds 	bounds 
lonr latr 	lonr latr 
distance min 	distance min 
latitude max 	latitude max 
latitude min 	latitude min 
longitude max 	longitude max 
longitude 	longitude 
difference longitude 	difference longitude 
longitude latitude 	longitude latitude 
radius meters 	radius meters 
range lat 	range lat 
range radius 	range radius 
hash 	hash 
neighbors area 	neighbors area 
min lon 	min lon 
max lon 	max lon 
min lat 	min lat 
max lat 	max lat 
bounds 	bounds 
steps longitude 	steps longitude 
latitude radius 	latitude radius 
meters hash 	meters hash 
bits lon 	bits lon 
lat lon 	lat lon 
lat 	lat 
lat lon 	lat lon 
lat lon 	lat lon 
radius distance 	radius distance 
radius distance 	radius distance 
deg rad 	deg rad 
deg 	deg 
rad asin 	rad asin 
sin cos 	sin cos 
rad deg 	rad deg 
rad deg 	rad deg 
rad deg 	rad deg 
rad 	rad 
deg geohash 	deg geohash 
bounding box 	bounding box 
geohash estimate 	geohash estimate 
steps radius 	steps radius 
geohash coord 	geohash coord 
range 	range 
geohash encode 	geohash encode 
geohash neighbors 	geohash neighbors 
geohash coord 	geohash coord 
range geohash 	range geohash 
decode gzero 	decode gzero 
gzero 	gzero 
gzero gzero 	gzero gzero 
gzero gzero 	gzero gzero 
gzero gzero 	gzero gzero 
gzero gzero 	gzero gzero 
gzero gzero 	gzero gzero 
geohash 	geohash 
areas radius 	areas radius 
deg rad 	deg rad 
deg rad 	deg rad 
deg rad 	deg rad 
deg rad 	deg rad 
sin 	sin 
sin asin 	sin asin 
sqrt cos 	sqrt cos 
cos geohash 	cos geohash 
distance geohash 	distance geohash 
distance radius 	distance radius 
copyright 	copyright 
yinqiwen yinqiwen 	yinqiwen yinqiwen 
gmail copyright 	gmail copyright 
matt stancliff 	matt stancliff 
matt genges 	matt genges 
copyright salvatore 	copyright salvatore 
sanfilippo 	sanfilippo 
antirez gmail 	antirez gmail 
rights reserved 	rights reserved 
redistribution use 	redistribution use 
source binary 	source binary 
forms without 	forms without 
modification 	modification 
permitted provided 	permitted provided 
following conditions 	following conditions 
met redistributions 	met redistributions 
source code 	source code 
must retain 	must retain 
copyright 	copyright 
notice list 	notice list 
conditions following 	conditions following 
disclaimer redistributions 	disclaimer redistributions 
binary form 	binary form 
must reproduce 	must reproduce 
copyright 	copyright 
notice list 	notice list 
conditions following 	conditions following 
disclaimer documentation 	disclaimer documentation 
materials provided 	materials provided 
distribution neither 	distribution neither 
name 	name 
redis names 	redis names 
contributors may 	contributors may 
used endorse 	used endorse 
promote products 	promote products 
derived software 	derived software 
without 	without 
specific prior 	specific prior 
written permission 	written permission 
software provided 	software provided 
copyright holders 	copyright holders 
contributors express 	contributors express 
implied 	implied 
warranties including 	warranties including 
limited implied 	limited implied 
warranties merchantability 	warranties merchantability 
fitness particular 	fitness particular 
purpose disclaimed 	purpose disclaimed 
shall 	shall 
copyright owner 	copyright owner 
contributors liable 	contributors liable 
direct indirect 	direct indirect 
incidental special 	incidental special 
exemplary consequential 	exemplary consequential 
damages 	damages 
including limited 	including limited 
procurement substitute 	procurement substitute 
goods services 	goods services 
loss use 	loss use 
data profits 	data profits 
business 	business 
interruption however 	interruption however 
caused theory 	caused theory 
liability whether 	liability whether 
contract strict 	contract strict 
liability tort 	liability tort 
including 	including 
negligence otherwise 	negligence otherwise 
arising way 	arising way 
use software 	use software 
even advised 	even advised 
possibility damage 	possibility damage 
conversion 	conversion 
ardb project 	ardb project 
file started 	file started 
https github 	https github 
yinqiwen ardb 	yinqiwen ardb 
blob src 	blob src 
geo 	geo 
geohash helper 	geohash helper 
cpp brief 	cpp brief 
usual constant 	usual constant 
brief earth 	brief earth 
quatratic mean 	quatratic mean 
radius 	radius 
wgs must 	wgs must 
estimate steps 	estimate steps 
encoding decoding 	encoding decoding 
always decode 	always decode 
geo step 	geo step 
max 	max 
make sure 	make sure 
range included 	range included 
worst wider 	worst wider 
range torwards 	range torwards 
poles note 	poles note 
possible 	possible 
better approximation 	better approximation 
computing distance 	computing distance 
meridians latitude 	meridians latitude 
trick frame 	trick frame 
valid range 	valid range 
step 	step 
equal compare 	equal compare 
step compare 	step compare 
bits note 	bits note 
lazy accounting 	lazy accounting 
coordinates near 	coordinates near 
poles 	poles 
calculate distance 	calculate distance 
haversin great 	haversin great 
circle distance 	circle distance 
formula geohash 	formula geohash 
helperh range 	helperh range 
meters 	meters 
lat longitude 	lat longitude 
latitude radius 	latitude radius 
meters bounds 	meters bounds 
longitude latitude 	longitude latitude 
radius meters 	radius meters 
longitude 	longitude 
latitude radius 	latitude radius 
meters longitude 	meters longitude 
latitude radius 	latitude radius 
meters hash 	meters hash 
lon lat 	lon lat 
lon 	lon 
lat radius 	lat radius 
distance radius 	distance radius 
distance copyright 	distance copyright 
yinqiwen yinqiwen 	yinqiwen yinqiwen 
gmail copyright 	gmail copyright 
matt 	matt 
stancliff matt 	stancliff matt 
genges copyright 	genges copyright 
salvatore sanfilippo 	salvatore sanfilippo 
antirez gmail 	antirez gmail 
rights reserved 	rights reserved 
redistribution 	redistribution 
use source 	use source 
binary forms 	binary forms 
without modification 	without modification 
permitted provided 	permitted provided 
following conditions 	following conditions 
met 	met 
redistributions source 	redistributions source 
code must 	code must 
retain copyright 	retain copyright 
notice list 	notice list 
conditions following 	conditions following 
disclaimer 	disclaimer 
redistributions binary 	redistributions binary 
form must 	form must 
reproduce copyright 	reproduce copyright 
notice list 	notice list 
conditions following 	conditions following 
disclaimer 	disclaimer 
documentation materials 	documentation materials 
provided distribution 	provided distribution 
neither name 	neither name 
redis names 	redis names 
contributors may 	contributors may 
used 	used 
endorse promote 	endorse promote 
products derived 	products derived 
software without 	software without 
specific prior 	specific prior 
written permission 	written permission 
software 	software 
provided copyright 	provided copyright 
holders contributors 	holders contributors 
express implied 	express implied 
warranties including 	warranties including 
limited implied 	limited implied 
warranties 	warranties 
merchantability fitness 	merchantability fitness 
particular purpose 	particular purpose 
disclaimed shall 	disclaimed shall 
copyright owner 	copyright owner 
contributors liable 	contributors liable 
direct 	direct 
indirect incidental 	indirect incidental 
special exemplary 	special exemplary 
consequential damages 	consequential damages 
including limited 	including limited 
procurement substitute 	procurement substitute 
goods 	goods 
services loss 	services loss 
use data 	use data 
profits business 	profits business 
interruption however 	interruption however 
caused theory 	caused theory 
liability 	liability 
whether contract 	whether contract 
strict liability 	strict liability 
tort including 	tort including 
negligence otherwise 	negligence otherwise 
arising way 	arising way 
use 	use 
software even 	software even 
advised possibility 	advised possibility 
damage geohash 	damage geohash 
helper hpp 	helper hpp 
hash.c file 	hash.c file 
code 	code 
part hasher 	part hasher 
https code 	https code 
google smhasher 	google smhasher 
subject mit 	subject mit 
license http 	license http 
www 	www 
opensource licenses 	opensource licenses 
mit license 	mit license 
php email 	php email 
addresses associated 	addresses associated 
source code 	source code 
revision 	revision 
history belong 	history belong 
austin appleby 	austin appleby 
revision history 	revision history 
ranges therefore 	ranges therefore 
copyright license 	copyright license 
taken 	taken 
copyright austin 	copyright austin 
appleby permission 	appleby permission 
hereby granted 	hereby granted 
free charge 	free charge 
person 	person 
obtaining copy 	obtaining copy 
software associated 	software associated 
documentation files 	documentation files 
software deal 	software deal 
software without 	software without 
restriction 	restriction 
including without 	including without 
limitation rights 	limitation rights 
use copy 	use copy 
modify merge 	modify merge 
publish distribute 	publish distribute 
sublicense 	sublicense 
sell copies 	sell copies 
software permit 	software permit 
persons software 	persons software 
furnished subject 	furnished subject 
following conditions 	following conditions 
copyright 	copyright 
notice permission 	notice permission 
notice shall 	notice shall 
included copies 	included copies 
substantial portions 	substantial portions 
software software 	software software 
provided 	provided 
without warranty 	without warranty 
kind express 	kind express 
implied including 	implied including 
limited warranties 	limited warranties 
merchantability fitness 	merchantability fitness 
particular 	particular 
purpose noninfringement 	purpose noninfringement 
shall authors 	shall authors 
copyright holders 	copyright holders 
liable claim 	liable claim 
damages liability 	damages liability 
whether 	whether 
action contract 	action contract 
tort otherwise 	tort otherwise 
arising connection 	arising connection 
software use 	software use 
dealings software 	dealings software 
hash 	hash 
keys form 	keys form 
seed hash 	seed hash 
result variant 	result variant 
variant variant 	variant variant 
hashbytes key 	hashbytes key 
computed 	computed 
expected reached 	expected reached 
reached hash 	reached hash 
variant bits 	variant bits 
variable variable 	variable variable 
memset memset 	memset memset 
memset 	memset 
hash memcpy 	hash memcpy 
hash memcpy 	hash memcpy 
hash memcpy 	hash memcpy 
reached hash 	reached hash 
memcpy hash 	memcpy hash 
memcpy 	memcpy 
hash memcpy 	hash memcpy 
reached reached 	reached reached 
hash variant 	hash variant 
hash variant 	hash variant 
verify hash 	verify hash 
variant 	variant 
verify hash 	verify hash 
variant verify 	variant verify 
test file 	test file 
code part 	code part 
hasher https 	hasher https 
code 	code 
google smhasher 	google smhasher 
subject mit 	subject mit 
license http 	license http 
www opensource 	www opensource 
licenses mit 	licenses mit 
license 	license 
php email 	php email 
addresses associated 	addresses associated 
source code 	source code 
revision history 	revision history 
belong austin 	belong austin 
appleby 	appleby 
revision history 	revision history 
ranges therefore 	ranges therefore 
copyright license 	copyright license 
taken copyright 	taken copyright 
austin appleby 	austin appleby 
permission 	permission 
hereby granted 	hereby granted 
free charge 	free charge 
person obtaining 	person obtaining 
copy software 	copy software 
associated documentation 	associated documentation 
files 	files 
software deal 	software deal 
software without 	software without 
restriction including 	restriction including 
without limitation 	without limitation 
rights use 	rights use 
copy 	copy 
modify merge 	modify merge 
publish distribute 	publish distribute 
sublicense sell 	sublicense sell 
copies software 	copies software 
permit persons 	permit persons 
software 	software 
furnished subject 	furnished subject 
following conditions 	following conditions 
copyright notice 	copyright notice 
permission notice 	permission notice 
shall included 	shall included 
copies 	copies 
substantial portions 	substantial portions 
software software 	software software 
provided without 	provided without 
warranty kind 	warranty kind 
express implied 	express implied 
including 	including 
limited warranties 	limited warranties 
merchantability fitness 	merchantability fitness 
particular purpose 	particular purpose 
noninfringement shall 	noninfringement shall 
authors copyright 	authors copyright 
holders 	holders 
liable claim 	liable claim 
damages liability 	damages liability 
whether action 	whether action 
contract tort 	contract tort 
otherwise arising 	otherwise arising 
connection 	connection 
software use 	software use 
dealings software 	dealings software 
hash keys 	hash keys 
form seed 	form seed 
hash result 	hash result 
hash.c 	hash.c 
file code 	file code 
part hasher 	part hasher 
https code 	https code 
google smhasher 	google smhasher 
subject mit 	subject mit 
license 	license 
http www 	http www 
opensource licenses 	opensource licenses 
mit license 	mit license 
php email 	php email 
addresses associated 	addresses associated 
source 	source 
code revision 	code revision 
history belong 	history belong 
austin appleby 	austin appleby 
revision history 	revision history 
ranges therefore 	ranges therefore 
copyright 	copyright 
license taken 	license taken 
copyright austin 	copyright austin 
appleby permission 	appleby permission 
hereby granted 	hereby granted 
free charge 	free charge 
person 	person 
obtaining copy 	obtaining copy 
software associated 	software associated 
documentation files 	documentation files 
software deal 	software deal 
software without 	software without 
restriction 	restriction 
including without 	including without 
limitation rights 	limitation rights 
use copy 	use copy 
modify merge 	modify merge 
publish distribute 	publish distribute 
sublicense 	sublicense 
sell copies 	sell copies 
software permit 	software permit 
persons software 	persons software 
furnished subject 	furnished subject 
following conditions 	following conditions 
copyright 	copyright 
notice permission 	notice permission 
notice shall 	notice shall 
included copies 	included copies 
substantial portions 	substantial portions 
software software 	software software 
provided 	provided 
without warranty 	without warranty 
kind express 	kind express 
implied including 	implied including 
limited warranties 	limited warranties 
merchantability fitness 	merchantability fitness 
particular 	particular 
purpose noninfringement 	purpose noninfringement 
shall authors 	shall authors 
copyright holders 	copyright holders 
liable claim 	liable claim 
damages liability 	damages liability 
whether 	whether 
action contract 	action contract 
tort otherwise 	tort otherwise 
arising connection 	arising connection 
software use 	software use 
dealings software 	dealings software 
hash 	hash 
keys form 	keys form 
seed hash 	seed hash 
result variant 	result variant 
variant variant 	variant variant 
hashbytes key 	hashbytes key 
computed 	computed 
expected reached 	expected reached 
reached hash 	reached hash 
variant bits 	variant bits 
variable variable 	variable variable 
memset memset 	memset memset 
memset 	memset 
hash memcpy 	hash memcpy 
hash memcpy 	hash memcpy 
hash memcpy 	hash memcpy 
reached hash 	reached hash 
memcpy hash 	memcpy hash 
memcpy 	memcpy 
hash memcpy 	hash memcpy 
reached reached 	reached reached 
hash variant 	hash variant 
hash variant 	hash variant 
verify hash 	verify hash 
variant 	variant 
verify hash 	verify hash 
variant verify 	variant verify 
test file 	test file 
code part 	code part 
hasher https 	hasher https 
code 	code 
google smhasher 	google smhasher 
subject mit 	subject mit 
license http 	license http 
www opensource 	www opensource 
licenses mit 	licenses mit 
license 	license 
php email 	php email 
addresses associated 	addresses associated 
source code 	source code 
revision history 	revision history 
belong austin 	belong austin 
appleby 	appleby 
revision history 	revision history 
ranges therefore 	ranges therefore 
copyright license 	copyright license 
taken copyright 	taken copyright 
austin appleby 	austin appleby 
permission 	permission 
hereby granted 	hereby granted 
free charge 	free charge 
person obtaining 	person obtaining 
copy software 	copy software 
associated documentation 	associated documentation 
files 	files 
software deal 	software deal 
software without 	software without 
restriction including 	restriction including 
without limitation 	without limitation 
rights use 	rights use 
copy 	copy 
modify merge 	modify merge 
publish distribute 	publish distribute 
sublicense sell 	sublicense sell 
copies software 	copies software 
permit persons 	permit persons 
software 	software 
furnished subject 	furnished subject 
following conditions 	following conditions 
copyright notice 	copyright notice 
permission notice 	permission notice 
shall included 	shall included 
copies 	copies 
substantial portions 	substantial portions 
software software 	software software 
provided without 	provided without 
warranty kind 	warranty kind 
express implied 	express implied 
including 	including 
limited warranties 	limited warranties 
merchantability fitness 	merchantability fitness 
particular purpose 	particular purpose 
noninfringement shall 	noninfringement shall 
authors copyright 	authors copyright 
holders 	holders 
liable claim 	liable claim 
damages liability 	damages liability 
whether action 	whether action 
contract tort 	contract tort 
otherwise arising 	otherwise arising 
connection 	connection 
software use 	software use 
dealings software 	dealings software 
hash keys 	hash keys 
form seed 	form seed 
hash result 	hash result 
hash.h 	hash.h 
key len 	key len 
seed key 	seed key 
len seed 	len seed 
key len 	key len 
seed key 	seed key 
len 	len 
seed hash 	seed hash 
key len 	key len 
seed data 	seed data 
nblocks blocks 	nblocks blocks 
tail key 	tail key 
len 	len 
seed data 	seed data 
nblocks blocks 	nblocks blocks 
tail key 	tail key 
len seed 	len seed 
data nblocks 	data nblocks 
blocks 	blocks 
tail key 	tail key 
len seed 	len seed 
hash hashes 	hash hashes 
kqu kqu 	kqu kqu 
hash block 	hash block 
hash 	hash 
rotl hash 	rotl hash 
rotl hash 	rotl hash 
rotl hash 	rotl hash 
fmix hash 	fmix hash 
block hash 	block hash 
block 	block 
hash block 	hash block 
hash block 	hash block 
hash rotl 	hash rotl 
hash rotl 	hash rotl 
hash rotl 	hash rotl 
hash 	hash 
rotl hash 	rotl hash 
rotl hash 	rotl hash 
rotl hash 	rotl hash 
rotl hash 	rotl hash 
rotl hash 	rotl hash 
rotl 	rotl 
hash rotl 	hash rotl 
hash rotl 	hash rotl 
hash rotl 	hash rotl 
hash fmix 	hash fmix 
hash fmix 	hash fmix 
hash 	hash 
fmix hash 	fmix hash 
fmix kqu 	fmix kqu 
kqu hash 	kqu hash 
block hash 	block hash 
block hash 	block hash 
rotl 	rotl 
hash rotl 	hash rotl 
hash rotl 	hash rotl 
hash rotl 	hash rotl 
hash rotl 	hash rotl 
hash rotl 	hash rotl 
hash 	hash 
fmix hash 	fmix hash 
fmix hash 	fmix hash 
hash following 	hash following 
hash function 	hash function 
murmur hash 	murmur hash 
placed 	placed 
domain austin 	domain austin 
appleby see 	appleby see 
http code 	http code 
google smhasher 	google smhasher 
details jemalloc 	details jemalloc 
types 	types 
jemalloc structs 	jemalloc structs 
jemalloc externs 	jemalloc externs 
implementation body 	implementation body 
tail finalization 	tail finalization 
body tail 	body tail 
finalization 	finalization 
body tail 	body tail 
finalization api 	finalization api 
jemalloc inlines 	jemalloc inlines 
help.h command 	help.h command 
groups name 	groups name 
summary 	summary 
since automatically 	since automatically 
generated generate 	generated generate 
command help 	command help 
edit hiredis.c 	edit hiredis.c 
type task 	type task 
str 	str 
len task 	len task 
elements task 	elements task 
task functions 	task functions 
type reply 	type reply 
task str 	task str 
len 	len 
parent buf 	parent buf 
task elements 	task elements 
parent task 	parent task 
parent task 	parent task 
parent type 	parent type 
str 	str 
len buf 	len buf 
size len 	size len 
cbuf sbuf 	cbuf sbuf 
bytes len 	bytes len 
pos len 	pos len 
dec 	dec 
mult len 	mult len 
len cur 	len cur 
prv cur 	prv cur 
obj len 	obj len 
cur obj 	cur obj 
len 	len 
bytelen success 	bytelen success 
cur obj 	cur obj 
elements root 	elements root 
cur buf 	cur buf 
len newbuf 	len newbuf 
reply 	reply 
len len 	len len 
target format 	target format 
cmd pos 	cmd pos 
curarg newarg 	curarg newarg 
touched newargv 	touched newargv 
argc 	argc 
totlen arg 	totlen arg 
size intfmts 	size intfmts 
format cpy 	format cpy 
target format 	target format 
len 	len 
target argc 	target argc 
argv argvlen 	argv argvlen 
cmd pos 	cmd pos 
len totlen 	len totlen 
type str 	type str 
len 	len 
port port 	port port 
port port 	port port 
source addr 	source addr 
path path 	path path 
path buf 	path buf 
nread 	nread 
done nwritten 	done nwritten 
reply reply 	reply reply 
wdone aux 	wdone aux 
cmd len 	cmd len 
newbuf cmd 	newbuf cmd 
len 	len 
format cmd 	format cmd 
len format 	len format 
ret argc 	ret argc 
argv argvlen 	argv argvlen 
cmd len 	cmd len 
reply 	reply 
format format 	format format 
reply argc 	reply argc 
argv argvlen 	argv argvlen 
calloc free 	calloc free 
reply free 	reply free 
free 	free 
free create 	free create 
reply malloc 	reply malloc 
free reply 	free reply 
memcpy create 	memcpy create 
reply calloc 	reply calloc 
free 	free 
reply create 	reply create 
reply create 	reply create 
reply free 	reply free 
sdsfree strlen 	sdsfree strlen 
memcpy snprintf 	memcpy snprintf 
snprintf 	snprintf 
snprintf snprintf 	snprintf snprintf 
snprintf snprintf 	snprintf snprintf 
isprint snprintf 	isprint snprintf 
snprintf chrtos 	snprintf chrtos 
snprintf redis 	snprintf redis 
reader 	reader 
error redis 	error redis 
reader error 	reader error 
seek newline 	seek newline 
read line 	read line 
create integer 	create integer 
read 	read 
create redis 	create redis 
reader error 	reader error 
oom move 	oom move 
next task 	next task 
seek newline 	seek newline 
read 	read 
create nil 	create nil 
create redis 	create redis 
reader error 	reader error 
oom move 	oom move 
next task 	next task 
redis 	redis 
reader error 	reader error 
read line 	read line 
read create 	read create 
nil redis 	nil redis 
reader error 	reader error 
oom 	oom 
move next 	move next 
task create 	task create 
redis reader 	redis reader 
error oom 	error oom 
move next 	move next 
task 	task 
read bytes 	read bytes 
redis reader 	redis reader 
error protocol 	error protocol 
process line 	process line 
item process 	item process 
bulk 	bulk 
item process 	item process 
multi bulk 	multi bulk 
item calloc 	item calloc 
sdsempty free 	sdsempty free 
free sdsfree 	free sdsfree 
free 	free 
sdsavail sdsfree 	sdsavail sdsfree 
sdsempty sdscatlen 	sdsempty sdscatlen 
redis reader 	redis reader 
error oom 	error oom 
sdslen process 	sdslen process 
item 	item 
sdsrange sdslen 	sdsrange sdslen 
intlen sdsempty 	intlen sdsempty 
realloc bulklen 	realloc bulklen 
sdslen sdsempty 	sdslen sdsempty 
sdscatlen arg 	sdscatlen arg 
strlen 	strlen 
sdscatlen arg 	sdscatlen arg 
arg sdscatlen 	arg sdscatlen 
sdscat isdigit 	sdscat isdigit 
isdigit copy 	isdigit copy 
strchr arg 	strchr arg 
strchr 	strchr 
arg strchr 	arg strchr 
arg strchr 	arg strchr 
arg strchr 	arg strchr 
strchr arg 	strchr arg 
end memcpy 	end memcpy 
sdscatvprintf 	sdscatvprintf 
end realloc 	end realloc 
bulklen sdslen 	bulklen sdslen 
sdsfree intlen 	sdsfree intlen 
malloc sprintf 	malloc sprintf 
sprintf sdslen 	sprintf sdslen 
memcpy 	memcpy 
sdslen sdslen 	sdslen sdslen 
sdsfree free 	sdsfree free 
sdsfree free 	sdsfree free 
sdsfree free 	sdsfree free 
start redisv 	start redisv 
format 	format 
command end 	command end 
intlen strlen 	intlen strlen 
bulklen malloc 	bulklen malloc 
sprintf strlen 	sprintf strlen 
sprintf memcpy 	sprintf memcpy 
strlen 	strlen 
memcpy strerror 	memcpy strerror 
calloc sdsempty 	calloc sdsempty 
redis reader 	redis reader 
create close 	create close 
sdsfree redis 	sdsfree redis 
reader 	reader 
free free 	free free 
redis free 	redis free 
redis context 	redis context 
init redis 	init redis 
context connect 	context connect 
tcp 	tcp 
redis context 	redis context 
init redis 	init redis 
context connect 	context connect 
tcp redis 	tcp redis 
context init 	context init 
redis 	redis 
context connect 	context connect 
tcp redis 	tcp redis 
context init 	context init 
redis context 	redis context 
connect bind 	connect bind 
tcp 	tcp 
redis context 	redis context 
init redis 	init redis 
context connect 	context connect 
unix redis 	unix redis 
context init 	context init 
redis 	redis 
context connect 	context connect 
unix redis 	unix redis 
context init 	context init 
redis context 	redis context 
connect unix 	connect unix 
redis 	redis 
context init 	context init 
redis context 	redis context 
timeout redis 	timeout redis 
keep alive 	keep alive 
read redis 	read redis 
error 	error 
